1.203	-0.09	10.242
1.816	-0.062	9.993
1.316	-0.111	10.192
1.653	-0.059	10.138
1.535	-0.23	10.162
1.5	-0.098	10.171
1.78	-0.282	10.049
1.287	-0.15	10.219
1.863	-0.178	9.981
1.191	-0.09	10.205
1.837	-0.072	9.986
1.318	-0.118	10.25
1.642	-0.04	9.99
1.553	-0.244	10.178
1.482	-0.118	10.101
1.762	-0.27	10.051
1.329	-0.144	10.278
1.85	-0.181	9.978
1.218	-0.08	10.206
1.83	-0.092	10.038
1.34	-0.122	10.259
1.837	-0.206	9.984
1.239	-0.111	10.27
1.831	-0.117	9.957
1.289	-0.111	10.184
1.689	-0.057	9.996
1.453	-0.159	10.254
1.552	-0.087	10.121
1.702	-0.258	10.028
1.419	-0.159	10.303
1.8	-0.211	10.015
1.259	-0.125	10.183
1.562	-0.25	10.137
1.429	-0.119	10.225
1.823	-0.239	10.026
1.194	-0.098	10.247
1.955	-0.075	9.828
1.14	-0.113	10.261
1.826	-0.058	9.926
1.419	-0.178	10.181
1.723	-0.244	10.011
1.647	-0.099	10.051
1.507	-0.178	10.147
1.653	-0.137	10.083
1.503	-0.178	10.141
1.62	-0.12	10.087
1.607	-0.104	10.1
1.496	-0.183	10.168
1.35	-0.354	10.261
1.873	0.08	9.801
1.512	-0.099	10.159
0.965	-0.119	10.331
1.786	-0.027	10.02
1.417	-0.092	10.094
1.457	-0.068	10.101
1.335	-0.121	10.316
1.763	-0.363	10.036
1.584	0.034	10.129
1.379	-0.197	10.162
1.607	-0.086	10.08
1.503	-0.126	10.128
1.567	-0.141	10.132
1.529	-0.123	10.15
1.668	-0.119	10.041
1.414	-0.145	10.202
1.633	-0.129	10.042
1.51	-0.117	10.145
1.649	-0.231	10.217
1.44	-0.15	10.043
