1.577	-0.127	10.118
1.195	-0.449	10.273
1.72	0.105	10.012
1.781	0.022	10.002
1.077	-0.272	10.284
1.486	-0.042	10.124
1.856	0.044	9.969
1.298	-0.191	10.211
1.371	-0.384	10.207
1.887	0.002	10.066
1.674	-0.092	10.141
1.151	-0.397	10.266
1.663	0.114	10.068
1.804	0.054	9.947
1.813	0.026	10.028
1.699	-0.035	10.062
1.112	-0.351	10.288
1.577	0.069	10.009
1.824	0.072	9.935
1.165	-0.212	10.213
1.437	-0.281	10.185
1.881	-0.015	9.958
1.513	-0.146	10.182
1.265	-0.438	10.218
1.077	-0.318	10.208
1.559	0.056	10.105
1.88	0.054	9.928
1.201	-0.209	10.287
1.409	-0.294	10.181
1.91	-0.014	9.97
1.548	-0.145	10.15
1.276	-0.453	10.219
1.746	0.094	9.998
1.785	0.015	9.975
1.057	-0.281	10.269
1.035	-0.292	10.209
1.552	0.054	10.105
1.896	0.056	9.901
1.204	-0.207	10.255
1.406	-0.324	10.178
1.904	-0.044	9.944
1.416	-0.205	10.107
1.303	-0.485	10.228
1.814	0.052	10.047
1.901	-0.015	9.926
1.568	-0.121	10.089
1.243	-0.451	10.248
1.721	0.066	9.995
1.792	0.038	9.942
1.082	-0.247	10.201
1.475	-0.064	10.082
1.91	0.017	9.947
1.296	-0.181	10.254
1.427	-0.412	10.199
1.87	-0.002	9.992
1.673	-0.13	10.117
1.222	-0.382	10.246
1.58	0.098	10.004
1.435	-0.008	10.088
1.906	0.037	9.914
1.274	-0.199	10.33
1.381	-0.387	10.229
1.963	-0.062	10.024
1.671	-0.111	10.092
1.228	-0.443	10.242
1.614	0.097	10.062
1.841	0.077	9.945
1.116	-0.201	10.265
2.178	0.388	9.711
0.19	0.557	9.898
1.792	-0.25	10.066
1.273	0.227	10.249
2.382	0.423	10.312
1.113	-0.345	10.595
1.835	-0.107	10.065
1.342	0.126	10.057
1.445	-0.088	10.129
1.562	0.024	10.132
1.517	-0.124	10.124
1.468	-0.047	10.126
1.578	-0.087	10.052
1.586	-0.06	10.079
1.396	-0.114	10.189
1.659	-0.066	10.06
1.656	-0.06	10.089
1.425	-0.326	10.2
1.072	-0.005	10.28
2.041	0.137	9.783
1.252	-0.342	10.18
1.34	-0.144	10.132
1.866	0.122	9.954
1.631	-0.144	10.081
1.17	-0.348	10.287
1.672	0.002	10.087
1.964	0.079	9.954
0.939	-0.343	10.269
1.596	0.008	10.064
1.92	0.054	9.932
1.317	-0.218	10.214
1.483	-0.444	10.148
